Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2dLLR6qlu5UJ5gk0dKz0h3,"163tK9Wjr9P9DmM0AVK7lm","Royals","Pure Heroine","Lorde",2013-09-27,190185,80,spotify:user:,2020-06-12T06:35:58Z,"art pop,electropop,metropopolis,nz pop,pop",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,4
5PUvinSo4MNqW7vmomGRS7,"0ZrpamOxcZybMHGg1AYtHP,4OBJLual30L7gRl5UkeRcT,2RdwBSPQiwcmiDo9kixcl8","Blurred Lines","Blurred Lines","Robin Thicke,T.I.,Pharrell Williams",2013-01-01,263053,58,spotify:user:,2020-06-12T06:35:58Z,"contemporary r&b,dance pop,hip pop,neo soul,r&b,urban contemporary,atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.861,0.504,7,-7.707,1,0.0489,0.00412,0.0000178,0.0783,0.881,120,4
62yJjFtgkhUrXktIoSjgP2,"53XhwfbYqKCa1cC15pYq2q","Radioactive","Night Visions","Imagine Dragons",2012-09-04,186813,79,spotify:user:,2020-06-12T06:35:58Z,"modern rock,rock",0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4
4h8VwCb1MTGoLKueQ1WgbD,"1vCWHaC5f2uS3yhpwWbIA6","Wake Me Up","True","Avicii",2013-09-13,247426,8,spotify:user:,2020-06-12T06:35:58Z,"dance pop,edm,pop,pop dance",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
3w3y8KPTfNeOKPiqUTakBh,"0du5cEVh5yTK9QJze8zA0C","Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,88,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
3AYcyxEACnmE6d96RPubID,"5BcAKTbp20cv7tC5VqPFoC,56xTxG4nQMAs1GW9kvn0uA","Thrift Shop (feat. Wanz)","The Heist (Deluxe Edition)","Macklemore & Ryan Lewis,Wanz",2012-10-09,235613,2,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,pop rap,seattle hip hop",0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,4
2Foc5Q5nqNiosCNqttzHof,"4tZwfgrHOc3mvqYlEYSvVi,2RdwBSPQiwcmiDo9kixcl8,3yDIp0kaq9EFKe07X1X2rz","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit","Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit]","Daft Punk,Pharrell Williams,Nile Rodgers",2013-04-19,248413,81,spotify:user:,2020-06-12T06:35:58Z,"electro,filter house,pop rap,disco",0.794,0.811,6,-8.966,0,0.038,0.0426,0.00000107,0.101,0.862,116.047,4
086myS9r57YsLbJpU0TgK9,"7Ln80lUS6He07XvHI8qqHH","Why'd You Only Call Me When You're High?","AM","Arctic Monkeys",2013-09-09,161123,87,spotify:user:,2020-06-12T06:35:58Z,"garage rock,permanent wave,rock,sheffield indie",0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4
1yHqQ7ABCM4GbsprRs8NGO,"73sIBHcqh3Z3NyqHKZ7FOL","3005","3005","Childish Gambino",2013-11-03,235662,0,spotify:user:,2020-06-12T06:35:58Z,"atl hip hop,hip hop,pop,rap",0.681,0.463,6,-6.542,0,0.289,0.128,0,0.0769,0.661,82.92,4
2QjOHCTQ1Jl3zawyYOpxh6,"77SW9BnxLY8rJ0RciFqkHh","Sweater Weather","I Love You.","The Neighbourhood",2013-04-19,240400,92,spotify:user:,2020-06-12T06:35:58Z,"modern alternative rock,modern rock,pop",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
1yjY7rpaAQvKwpdUliHx0d,"74XFHRwlV6OrjEM0A2NCMF","Still into You","Paramore","Paramore",2013-04-05,216013,83,spotify:user:,2020-06-12T06:35:58Z,"candy pop,pixie,pop emo,pop punk",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
5EWFuo4ObEnfndc57sTuIo,"6nS5roXSAGhTGr34W6n7Et,2VAnyOxzJuSAj7XIuEOT38","White Noise","Settle (Special Edition)","Disclosure,AlunaGeorge",2013-06-03,277687,55,spotify:user:,2020-06-12T06:35:58Z,"house,pop,tropical house,uk dance,electropop",0.665,0.844,10,-6.164,0,0.0501,0.00963,0.000215,0.311,0.902,119.978,4
1RjUaJM9aKGixVZlbcFUZv,"163tK9Wjr9P9DmM0AVK7lm","Team","Pure Heroine (Extended)","Lorde",2013-01-01,193058,0,spotify:user:,2020-06-12T06:35:58Z,"art pop,electropop,metropopolis,nz pop,pop",0.691,0.582,6,-7.444,1,0.0939,0.162,0,0.247,0.427,100.05,4
0S4RKPbRDA72tvKwVdXQqe,"66CXWjxzNUsdJxJ2JdwvnR,4LLpKhyESsyAXpc4laK94U","The Way","Yours Truly","Ariana Grande,Mac Miller",2013-01-01,227026,69,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,hip hop,pittsburgh rap,rap",0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,4
31AyUvMRDvZjyQI1N05lsT,"3CjlHNtplJyTf9npxaPl5w","The Mother We Share","The Bones Of What You Believe","CHVRCHES",2013-01-01,191293,49,spotify:user:,2020-06-12T06:35:58Z,"electropop,indie pop,metropopolis,neo-synthpop,pop rock,shimmer pop",0.462,0.722,1,-5.134,1,0.0306,0.0356,0.00000452,0.127,0.327,173.941,4
5xvUgoVED1F4mBu8FL0HaW,"4VhL8KLjVso4vLfOLVViTb","Ready or Not","Hello My Name Is...","Bridgit Mendler",2012-01-01,200946,75,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop,social media pop",0.715,0.872,2,-3.835,1,0.0509,0.00351,0.0000384,0.107,0.748,93.043,4
190jyVPHYjAqEaOGmMzdyk,"1uNFoZAHBGtllmzznpCI3s,0hCNtLu0JehylgoiP8L4Gh","Beauty And A Beat","Believe (Deluxe Edition)","Justin Bieber,Nicki Minaj",2012-06-15,227986,76,spotify:user:,2020-06-12T06:35:58Z,"canadian pop,pop,dance pop,hip pop,pop rap,queens hip hop",0.602,0.843,0,-4.831,1,0.0593,0.000688,0.0000527,0.0682,0.526,128.003,4
6ce41JVa6KFaryfmC2bu2W,"06HL4z0CvFAxyc27GXpf02","22","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,232120,71,spotify:user:,2020-06-12T06:35:58Z,"pop",0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,4
1j8z4TTjJ1YOdoFEDwJTQa,"74XFHRwlV6OrjEM0A2NCMF","Ain't It Fun","Paramore","Paramore",2013-04-05,296520,76,spotify:user:,2020-06-25T07:35:22Z,"candy pop,pixie,pop emo,pop punk",0.61,0.893,9,-3.681,1,0.0921,0.154,0.0000441,0.021,0.673,104.031,4
5FVd6KXrgO9B3JPmC8OPst,"7Ln80lUS6He07XvHI8qqHH","Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,87,spotify:user:,2020-06-12T06:35:58Z,"garage rock,permanent wave,rock,sheffield indie",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
7FOJvA3PxiIU0DN3JjQ7jT,"6l3HvQ5sa6mXTsMTB19rO5,360IAlyVv4PCEVjgyMZrxK","Power Trip (feat. Miguel)","Born Sinner","J. Cole,Miguel",2013-06-14,241160,1,spotify:user:,2020-06-12T06:35:58Z,"conscious hip hop,hip hop,north carolina hip hop,rap,dance pop,pop,r&b,urban contemporary",0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,4
1ce3DvvGQn6hY2LMGMLCr5,"5K4W6rqBFWDnAN6FQUkS6x","Black Skinhead","Yeezus","Kanye West",2013-01-01,188013,0,spotify:user:,2020-06-12T06:35:58Z,"chicago rap,rap",0.578,0.825,1,-6.107,1,0.322,0.000986,0,0.176,0.283,130.089,4
4WiiRw2PHMNQE0ad6y6GdD,"3mIj9lX2MWuHmhNCA7LSCW","Chocolate","The 1975","The 1975",2013-01-01,224673,68,spotify:user:,2020-06-12T06:35:58Z,"modern alternative rock,modern rock,pop,rock",0.614,0.938,11,-4.461,1,0.0611,0.000532,0,0.368,0.607,100.058,4
2XHzzp1j4IfTNp1FTn7YFg,"55Aa2cqylxrFIXC767Z865,3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i","Love Me","I Am Not A Human Being II (Deluxe)","Lil Wayne,Drake,Future",2013-01-01,255053,70,spotify:user:,2020-06-12T06:35:58Z,"hip hop,new orleans rap,pop rap,rap,trap,canadian hip hop,canadian pop,toronto rap,atl hip hop,southern hip hop",0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,4
3InGNOG6JpoYvMBNFKXesG,"2qxJFvFYMEDqd7ui6kSAcq,7qRll6DYV06u2VuRPAVqug","Clarity","Clarity (Deluxe)","Zedd,Foxes",2012,271426,0,spotify:user:,2020-06-12T06:35:58Z,"complextro,dance pop,edm,electro house,electropop,german techno,pop,pop dance,pop rap,tropical house,indie poptimism,metropopolis,post-teen pop,uk pop",0.523,0.78,8,-3.464,1,0.0753,0.0366,0,0.0751,0.193,128.006,4
6jdOi5U5LBzQrc4c1VT983,"3TVXtAsR1Inumwj472S9r4,4HzKw8XcD0piJmDrrPRCYk","Hold On, We're Going Home","Nothing Was The Same (Deluxe)","Drake,Majid Jordan",2013-01-01,227880,74,spotify:user:,2020-06-12T06:35:58Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,alternative r&b,canadian contemporary r&b,pop,r&b,trap soul",0.773,0.414,6,-7.436,0,0.0961,0.00411,0.000034,0.0733,0.289,99.993,4
6PUIzlqotEmPuBfjbwYWOB,"00FQb4jTyendYWaN8pK0wa,4Wjf8diP59VmPG7fi4y724","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix)","Lana Del Rey,Cedric Gervais",2013-02-01,214912,75,spotify:user:,2020-06-12T06:35:58Z,"art pop,pop,edm,electro house,house,progressive house",0.572,0.81,1,-5.791,0,0.0558,0.0157,0.00000653,0.13,0.11,126.052,4
6XN4MK8CPDnhAPquJtF5cu,"61lyPtntblHJvA7FMMhi7E,0tMbQtD3YwrVFk9Lb6abmB","Need U (100%) [feat. A*M*E] - Radio Edit","need u (100%) (feat. a*m*e)","Duke Dumont,A*M*E",2013-05-03,174853,30,spotify:user:,2020-06-12T06:35:58Z,"destroy techno,edm,electro house,house,pop dance,progressive house,tropical house,uk pop",0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.354,0.469,124.047,4
4X5f3vT8MRuXF68pfjNte5,"13ubrt8QOOCPljQ2FL1Kca,3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,2YZyLoL8N0Wb9xBt1NhZWg","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",2013,233786,78,spotify:user:,2020-06-12T06:35:58Z,"east coast hip hop,hip hop,rap,trap,canadian hip hop,canadian pop,toronto rap,atl hip hop,gangster rap,pop rap,southern hip hop,conscious hip hop,west coast rap",0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,4
5T7ZFtCcOgkpjxcuaeZbw0,"4AK6F7OLvEQ5QYCBNiQWHq","Best Song Ever","Midnight Memories (Deluxe)","One Direction",2013-11-25,200106,78,spotify:user:,2020-06-12T06:35:58Z,"boy band,pop,post-teen pop,talent show",0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,4
0rqCCH30sxXPlMYoo2mk2A,"0p4nmQO2msCgU4IF37Wi3j","Here's to Never Growing Up","Here's to Never Growing Up","Avril Lavigne",2013-04-09,214080,0,spotify:user:,2020-06-12T06:35:58Z,"canadian pop,candy pop,dance pop,pop,post-teen pop",0.483,0.871,0,-3.084,1,0.101,0.015,0,0.415,0.716,164.986,4
0rFZaQ4crlGAzuCjWCQ2xu,"2NdeV5rLm47xAvogXrYhJX","Body Party","Ciara","Ciara",2013-07-05,234040,68,spotify:user:,2020-06-12T06:35:58Z,"dance pop,hip pop,pop,post-teen pop,r&b,urban contemporary",0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,4
1QNqrsNQ1JVLEwncov3lEY,"1KCSPY1glIKqW2TotWuXOR,13saZpZnCDWOI9D4IJhp1f","True Love (feat. Lily Allen)","The Truth About Love","P!nk,Lily Allen",2012-09-18,230733,74,spotify:user:,2021-10-19T11:58:27Z,"dance pop,pop",0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,4
3JvKfv6T31zO0ini8iNItO,"2txHhyCwHjUEpJjWrEyqyX","Another Love","Long Way Down (Deluxe)","Tom Odell",2013-06-24,244360,88,spotify:user:,2020-06-12T06:35:58Z,"chill pop,pop",0.445,0.537,4,-8.532,0,0.04,0.695,0.0000165,0.0944,0.131,122.769,4
5vL0yvddknhGj7IrBc6UTj,"6jJ0s89eD6GaHleKKya26X","This Is How We Do","PRISM (Deluxe)","Katy Perry",2013-10-18,204285,64,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop",0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,4
2vTPWWm2Lgc6kI6a3Z3uXY,"26dSoYclwsYLMAKD3tpOr4","Work B**ch","Work B**ch","Britney Spears",2013-09-16,247853,0,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop",0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,4
6FB3v4YcR57y4tXFcdxI1E,"06HL4z0CvFAxyc27GXpf02","I Knew You Were Trouble.","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,219720,79,spotify:user:,2020-06-12T06:35:58Z,"pop",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0335,0.679,77.019,4
2Oj5BXOY01EDuJhVYNlEoq,"4gwpcMTbLWtBUlOijbVpuu","Safe And Sound","Safe And Sound","Capital Cities",2013-01-01,192693,0,spotify:user:,2020-06-12T06:35:58Z,"metropopolis",0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,5
1KtD0xaLAikgIt5tPbteZQ,"7CajNmpbOovFoOoasH2HaY,4xQ2BGOBUXgjxO2PAhrIyS","Thinking About You (feat. Ayah Marar)","18 Months","Calvin Harris,Ayah Marar",2012-10-29,247933,67,spotify:user:,2020-06-12T06:35:58Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,jordanian pop",0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,4
6LoQHIo74tOzQ8EsLEkhgF,"0C8ZW7ezQVs4URX5aX7Kqx","Come & Get It","Stars Dance (Bonus Track Version)","Selena Gomez",2013-01-01,231986,73,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop",0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,4
2U8NXPTXZWG2O0ye2sYRiH,"1VBflYyxBhnDc9uVib98rw,25uiPmTg16RbhZWAqwLBy5","I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop,Charli XCX",2013-08-27,157152,71,spotify:user:,2020-06-12T06:35:58Z,"candy pop,dance pop,edm,electropop,metropopolis,pop,pop dance,swedish electropop,swedish synthpop,art pop,post-teen pop,uk pop",0.711,0.906,8,-2.671,1,0.0284,0.00952,0.0000164,0.153,0.824,125.916,4
6vt0I1cw1YmAIKDJvHVIM5,"31TPClRtHm23RisEBtV3X7,3nFkdlSjzX9mRTtwJOzDYB","Suit & Tie (feat. Jay-Z)","The 20/20 Experience (Deluxe Version)","Justin Timberlake,JAY-Z",2013-03-15,326280,69,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,east coast hip hop,hip hop,rap",0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,4
2ihCaVdNZmnHZWt0fvAM7B,"4dwdTW1Lfiq0cM8nBAqIIz","Little Talks","My Head Is An Animal","Of Monsters and Men",2012-01-01,266600,82,spotify:user:,2020-06-12T06:35:58Z,"folk-pop,metropopolis,modern rock,pop rock,stomp and holler",0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4
2y4lAQpi5VTNLu2ldeTdUH,"5YGY8feqx7naU7z4HrwZM6","We Can't Stop","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,231240,80,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,4
24LS4lQShWyixJ0ZrJXfJ5,"7CajNmpbOovFoOoasH2HaY,0IROOdQ2fQUcoaEPqt1Isg","Sweet Nothing (feat. Florence Welch)","18 Months","Calvin Harris,Florence Welch",2012-10-29,212560,73,spotify:user:,2020-06-12T06:35:58Z,"dance pop,edm,electro house,house,pop,pop dance,pop rap,progressive house,uk dance,uk pop",0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4
52gvlDnre9craz9dKGObp8,"1bT7m67vi78r2oqvxrP3X5,2wY79sveU1sp5g7SokKOiI","La La La","La La La","Naughty Boy,Sam Smith",2013-01-01,220779,60,spotify:user:,2020-06-12T06:35:58Z,"tropical house,uk contemporary r&b,dance pop,pop,uk pop",0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.111,0.254,124.988,4
5yhKaacMZGRo4s6evJx9vk,"67nwj3Y5sZQLl72VNUHEYE,5pKCCKE2ajJHZ9KAiaK11H","Bad (feat. Rihanna) - Remix","The Gifted","Wale,Rihanna",2013-06-25,238826,64,spotify:user:,2020-06-12T06:35:58Z,"hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,barbadian pop,dance pop",0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,4
1V6gIisPpYqgFeWbMLI0bA,"6S2OmqARrzebs0tKUEyXyp","Heart Attack","Demi","Demi Lovato",2013-01-01,210840,82,spotify:user:,2020-06-12T06:35:58Z,"dance pop,pop,post-teen pop",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,4
3WG2XcylOzMxoRNwEpmXSe,"0DgsuiMZylmPOYkrVOqNYQ,1yqxFtPHKcGcv6SXZNdyT9","Look Right Through - MK Vocal Edit","Look Right Through (Remixes)","Storm Queen,MK",2014-08-11,150400,0,spotify:user:,2020-06-12T06:35:58Z,"deep disco house,dance pop,deep groove house,edm,house,pop dance,tropical house",0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.263,0.519,119.995,4
